character_id:ID,name,wiki_url,image_url,group_name,age,gender,full_name,hair_color,:LABEL
Pearl_Choise,Pearl Choise,https://wiki.southpark.cc.com/wiki/Pearl_Choise,http://southparkstudios.mtvnimages.com/shared/characters/adults/pearl-choice.png?height=250,School Faculty,Unknown,Female,Pearl Choise,Black,SchoolFaculty;Character;Entity
Principal_Victoria,Principal Victoria,https://wiki.southpark.cc.com/wiki/Principal_Victoria,http://southparkstudios.mtvnimages.com/shared/characters/adults/principal-victoria.png?height=250,School Faculty,,Female,Principal Victoria,Blonde,SchoolFaculty;Character;Entity;Rival;AlterEgo;Wife;Family;CloseFriend
Professor_Lamont,Professor Lamont,https://wiki.southpark.cc.com/wiki/Professor_Lamont,http://southparkstudios.mtvnimages.com/shared/characters/adults/professor-lamont.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Professor_Thomas,Professor Thomas,https://wiki.southpark.cc.com/wiki/Professor_Thomas,http://southparkstudios.mtvnimages.com/shared/characters/adults/townsfolk-professor-thomas.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Recess_Groundskeeper,Recess Groundskeeper,https://wiki.southpark.cc.com/wiki/Recess_Groundskeeper,http://southparkstudios.mtvnimages.com/shared/characters/adults/school-faculty-recess-groundskeeper.png?height=250,School Faculty,70-80,Female,Recess Groundskeeper,Grey,SchoolFaculty;Character;Entity
PC_Principal,PC Principal,https://wiki.southpark.cc.com/wiki/PC_Principal,http://southparkstudios.mtvnimages.com/shared/characters/adults/education-pc-principal.png?height=250,School Faculty,30's,Male,PC Principal,Dirty Blond,SchoolFaculty;Character;Entity;Rival;Acquaintance;CloseFriend;Father;Ex-Lover;LoveInterest;OtherFriend
Richard_Adler,Richard Adler,https://wiki.southpark.cc.com/wiki/Richard_Adler,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-adler.png?height=250,School Faculty,,Male,Richard Adler,,SchoolFaculty;Character;Entity;Co-WorkersAndFriend
Mr_Romero_music_teacher,"Mr. Romero, music teacher","https://wiki.southpark.cc.com/wiki/Mr._Romero,_music_teacher",http://southparkstudios.mtvnimages.com/shared/characters/adults/miscellaneous-townspeople-mr-romero-music-teacher.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Ms_Stephenson,Ms. Stephenson,https://wiki.southpark.cc.com/wiki/Ms._Stephenson,http://southparkstudios.mtvnimages.com/shared/characters/adults/ms-stephenson.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity;Ex-Fiancee
Mr_Stkrdknmibalz,Mr. Stkrdknmibalz,https://wiki.southpark.cc.com/wiki/Mr._Stkrdknmibalz,http://southparkstudios.mtvnimages.com/shared/characters/adults/education-mr-stkndknmibalz.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Mr_Slave,Mr. Slave,https://wiki.southpark.cc.com/wiki/Mr._Slave,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrslave.png?height=250,School Faculty,,Male,Mr. Slave,Brown/Grey,SchoolFaculty;Character;Entity
Mrs_Streibel,Mrs. Streibel,https://wiki.southpark.cc.com/wiki/Mrs._Streibel,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrs-streibel.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity;Rival
Substitute_Teacher,Substitute Teacher,https://wiki.southpark.cc.com/wiki/Substitute_Teacher,http://southparkstudios.mtvnimages.com/shared/characters/adults/school-faculty-substitue-teacher.png?height=250,School Faculty,,Female,Substitute Teacher,Brown,SchoolFaculty;Character;Entity;Occupation;Co-WorkersAndFriend
Mr_Thompson,Mr. Thompson,https://wiki.southpark.cc.com/wiki/Mr._Thompson,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-thompson.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Veronica_Crabtree,Veronica Crabtree,https://wiki.southpark.cc.com/wiki/Veronica_Crabtree,http://southparkstudios.mtvnimages.com/shared/characters/adults/crabtree.png?height=250,School Faculty,,Female,Veronica Crabtree,Brown,SchoolFaculty;Character;Entity
Mr_Wyland,Mr. Wyland,https://wiki.southpark.cc.com/wiki/Mr._Wyland,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-wyland.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Vice_Principal_Strong_Woman,Vice Principal Strong Woman,https://wiki.southpark.cc.com/wiki/Vice_Principal_Strong_Woman,http://southparkstudios.mtvnimages.com/shared/characters/adults/school-faculty-strong-woman.png?height=250,School Faculty,30's,Female,Vice Principal Strong Woman,Blonde,SchoolFaculty;Character;Entity;Mother;Parent
Ms_Conduct,Ms. Conduct,https://wiki.southpark.cc.com/wiki/Ms._Conduct,http://southparkstudios.mtvnimages.com/shared/characters/adults/school-faculty-ms-conduct.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
Cows_Soccer_Coach,Cows Soccer Coach,https://wiki.southpark.cc.com/wiki/Cows_Soccer_Coach,http://southparkstudios.mtvnimages.com/shared/characters/adults/adult-faculty-southpark-cows-soccor-coach.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
4th_Grade_Soccer_Coach,4th Grade Soccer Coach,https://wiki.southpark.cc.com/wiki/4th_Grade_Soccer_Coach,http://southparkstudios.mtvnimages.com/shared/characters/adults/sports-4th-grade-soccor-coach.png?height=250,School Faculty,,,,,SchoolFaculty;Character;Entity
The_Marsh_Family,The Marsh Family,https://wiki.southpark.cc.com/wiki/The_Marsh_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/marsh-family.png?height=250,Marsh Family,,,,,MarshFamily;Character;Entity;Family
Flo_Kimble,Flo Kimble,https://wiki.southpark.cc.com/wiki/Flo_Kimble,http://southparkstudios.mtvnimages.com/shared/characters/adults/flo-marsh.png?height=250,Marsh Family,,,,,MarshFamily;Character;Entity;Great-Aunt;Family;Aunt
Grandma_Marsh,Grandma Marsh,https://wiki.southpark.cc.com/wiki/Grandma_Marsh,http://southparkstudios.mtvnimages.com/shared/characters/adults/grandma-marsh.png?height=250,Marsh Family,,,,,MarshFamily;Character;Entity;Grandmother;Family;Grandparent;Mother;Ex-Wife;MotherIn-Law
Jimbo_Kern,Jimbo Kern,https://wiki.southpark.cc.com/wiki/Jimbo_Kern,http://southparkstudios.mtvnimages.com/shared/characters/adults/jimbo-kern.png?height=250,Marsh Family,,Male,Jimbo Kern,,MarshFamily;Character;Entity;Uncle;Family;OtherFriend;WhoIsEricCartman'SFather?;Half-Brother;BrotherIn-Law;CloseFriend;NotableMember;MasturbatedInFrontOf;Member
Marvin_Marsh,Marvin Marsh,https://wiki.southpark.cc.com/wiki/Marvin_Marsh,http://southparkstudios.mtvnimages.com/shared/characters/adults/marsh-family-grandpa-marsh-w-purple-blanket.png?height=250,Marsh Family,103,Male,"Marvin ""Grampa"" Marsh",Gray/Black,MarshFamily;Character;Entity;Grandfather;Family;Grandparent;Step-Father;Father;Grandson
Randy_Marsh,Randy Marsh,https://wiki.southpark.cc.com/wiki/Randy_Marsh,http://southparkstudios.mtvnimages.com/shared/characters/adults/randy-marsh.png?height=250,Marsh Family,45,Male,Randy Marsh,Black,MarshFamily;Character;Entity;Father;Family;Parent;CloseFriend;Half-Brother;Son;Husband;Rival;Aliases;Unknown;Member;Coach;Leader;FormerScout
Sharon_Marsh,Sharon Marsh,https://wiki.southpark.cc.com/wiki/Sharon_Marsh,http://southparkstudios.mtvnimages.com/shared/characters/adults/sharon-marsh.png?height=250,Marsh Family,42,Female,Sharon Marsh,,MarshFamily;Character;Entity;Mother;Family;Parent;Sister-In-Law;DaughterIn-Law;Wife;CloseFriend
Sparky,Sparky,https://wiki.southpark.cc.com/wiki/Sparky,http://southparkstudios.mtvnimages.com/shared/characters/non-human/sparky.png?height=250,Marsh Family,,Male,Sparky,,MarshFamily;Character;Entity;Family
Church_Clothes,Church Clothes,https://wiki.southpark.cc.com/wiki/Church_Clothes,http://southparkstudios.mtvnimages.com/shared/characters/groups/groups-familly-marsh-family-church-clothes.png?height=250,Marsh Family,,,,,MarshFamily;Character;Entity
Broflovski_Family,Broflovski Family,https://wiki.southpark.cc.com/wiki/Broflovski_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/broflovski-family.png?height=250,Broflovski Family,,,,,BroflovskiFamily;Character;Entity
Cleo_Broflovski,Cleo Broflovski,https://wiki.southpark.cc.com/wiki/Cleo_Broflovski,http://southparkstudios.mtvnimages.com/shared/characters/adults/cleo-broflovski.png?height=250,Broflovski Family,,Female,Cleo Broflovski,Gray,BroflovskiFamily;Character;Entity;Grandmother;Family;MotherIn-Law;Mother
Gerald_Broflovski,Gerald Broflovski,https://wiki.southpark.cc.com/wiki/Gerald_Broflovski,http://southparkstudios.mtvnimages.com/shared/characters/adults/gerald-broflovski.png?height=250,Broflovski Family,42,Male,Gerald Broflovski...,Brown,BroflovskiFamily;Character;Entity;Father;Family;WhoIsEricCartman'SFather?;Acquaintance;Uncle;CloseFriend;AlterEgo;Husband;Brother;FallenIdol;Member
Sheila_Broflovski,Sheila Broflovski,https://wiki.southpark.cc.com/wiki/Sheila_Broflovski,http://southparkstudios.mtvnimages.com/shared/characters/adults/sheila-broflovski.png?height=250,Broflovski Family,,Female,Sheila Broflovski,Red,BroflovskiFamily;Character;Entity;Mother;Family;Aunt;CloseFriend;Wife;Member
Murrey_Broflovski,Murrey Broflovski,https://wiki.southpark.cc.com/wiki/Murrey_Broflovski,http://southparkstudios.mtvnimages.com/shared/characters/groups/main-families-murrey-brovflovski.png?height=250,Broflovski Family,50s,Male,Murrey Broflovski,gray,BroflovskiFamily;Character;Entity;Uncle;Family;Brother;Member
Elephant,Elephant,https://wiki.southpark.cc.com/wiki/Elephant,http://southparkstudios.mtvnimages.com/shared/characters/non-human/elephant.png?height=250,Broflovski Family,,Male,Elephant,Black,BroflovskiFamily;Character;Entity
Broflovski_Dog,Broflovski Dog,https://wiki.southpark.cc.com/wiki/Broflovski_Dog,http://southparkstudios.mtvnimages.com/shared/characters/non-human/broflovski-family-broflovski-dog.png?height=250,Broflovski Family,,,,,BroflovskiFamily;Character;Entity
Cartman_Family,Cartman Family,https://wiki.southpark.cc.com/wiki/Cartman_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/cartman-family.png?height=250,Cartman Family,Many,Many,Cartman Family,Many,CartmanFamily;Character;Entity
Fat_Bob_Cartman,Fat Bob Cartman,https://wiki.southpark.cc.com/wiki/Fat_Bob_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/fatbob-cartman.png?height=250,Cartman Family,,,,,CartmanFamily;Character;Entity;Family
Florence_Cartman,Florence Cartman,https://wiki.southpark.cc.com/wiki/Florence_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/florence-cartman.png?height=250,Cartman Family,Unknown,Female,Florence Cartman,White,CartmanFamily;Character;Entity;Member;Grandmother;Family;Mother
Harold_Cartman,Harold Cartman,https://wiki.southpark.cc.com/wiki/Harold_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/harold-cartman.png?height=250,Cartman Family,Unknown,Male,Harold Cartman,Gray,CartmanFamily;Character;Entity;Grandfather;Member;Father;Family;Husband
Howard_Cartman,Howard Cartman,https://wiki.southpark.cc.com/wiki/Howard_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/howard-cartman.png?height=250,Cartman Family,Unknown,Male,Howard Cartman,Brown,CartmanFamily;Character;Entity;Uncle;Member;Family;Son;Cellmate
Liane_Cartman,Liane Cartman,https://wiki.southpark.cc.com/wiki/Liane_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/liane-cartman.png?height=250,Cartman Family,,Female,Liane Cartman,Brown,CartmanFamily;Character;Entity;Mother;Family;WhoIsEricCartman'SFather?;OtherFriend;CloseFriend;Member;Daughter;Sister;Lover
Lisa_Cartman,Lisa Cartman,https://wiki.southpark.cc.com/wiki/Lisa_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/lisa-cartman.png?height=250,Cartman Family,Unknown,Female,Lisa Cartman,Red,CartmanFamily;Character;Entity;Aunt;Mother;Member;Sister;Family;Daughter
Mabel_Cartman,Mabel Cartman,https://wiki.southpark.cc.com/wiki/Mabel_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/mabel-cartman.png?height=250,Cartman Family,Unknown,Female,Mabel Cartman,Grey,CartmanFamily;Character;Entity;Grandmother;Member;Daughter;Wife;Mother;Family
Stinky_Cartman,Stinky Cartman,https://wiki.southpark.cc.com/wiki/Stinky_Cartman,http://southparkstudios.mtvnimages.com/shared/characters/adults/stinky-cartman.png?height=250,Cartman Family,,,,,CartmanFamily;Character;Entity;Member;Family
Cartmans_Unnamed_Uncle_and_Aunt,Cartman's Unnamed Uncle and Aunt,https://wiki.southpark.cc.com/wiki/Cartman%27s_Unnamed_Uncle_and_Aunt,http://southparkstudios.mtvnimages.com/shared/characters/adults/cartman_family_unamed_aunt_and_uncle.png?height=250,Cartman Family,,,,,CartmanFamily;Character;Entity
Jack_Tenorman,Jack Tenorman,https://wiki.southpark.cc.com/wiki/Jack_Tenorman,http://southparkstudios.mtvnimages.com/shared/characters/adults/jack-tenorman.png?height=250,Cartman Family,,Male,Jack Tenorman,Red,CartmanFamily;Character;Entity;Father;WhoIsEricCartman'SFather?;Family;Husband;Member(RightTackle);Member
Mrs_Tenorman,Mrs. Tenorman,https://wiki.southpark.cc.com/wiki/Mrs._Tenorman,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrs-tenorman.png?height=250,Cartman Family,40,Female,Mrs. Tenorman,Brown,CartmanFamily;Character;Entity
Cousin_Alexandra,Cousin Alexandra,https://wiki.southpark.cc.com/wiki/Cousin_Alexandra,http://southparkstudios.mtvnimages.com/shared/characters/kids/cartman_family_unamed_cousin_alexandra.png?height=250,Cartman Family,,,,,CartmanFamily;Character;Entity
Fluffy,Fluffy,https://wiki.southpark.cc.com/wiki/Fluffy,http://southparkstudios.mtvnimages.com/shared/characters/non-human/fluffy.png?height=250,Cartman Family,,Female,Fluffy,,CartmanFamily;Character;Entity;Family
Mr_Kitty,Mr. Kitty,https://wiki.southpark.cc.com/wiki/Mr._Kitty,http://southparkstudios.mtvnimages.com/shared/characters/non-human/mrkitty.png?height=250,Cartman Family,,,Mr. Kitty,,CartmanFamily;Character;Entity;Member
Jimmy_Dog,Jimmy (Dog),https://wiki.southpark.cc.com/wiki/Jimmy_(Dog),http://southparkstudios.mtvnimages.com/shared/characters/non-human/cartman-family-jimmy-dog.png?height=250,Cartman Family,,,,,CartmanFamily;Character;Entity
McCormick_Family,McCormick Family,https://wiki.southpark.cc.com/wiki/McCormick_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/mccormick-family.png?height=250,McCormick Family,,,,,McCormickFamily;Character;Entity
Grandpa_McCormick,Grandpa McCormick,https://wiki.southpark.cc.com/wiki/Grandpa_McCormick,http://southparkstudios.mtvnimages.com/shared/characters/groups/main-families-grandpa-mccormick.png?height=250,McCormick Family,60-70,Male,Grandpa McCormick,grey,McCormickFamily;Character;Entity;Grandfather;Family;FatherIn-Law;Father
Mrs_McCormick,Mrs. McCormick,https://wiki.southpark.cc.com/wiki/Mrs._McCormick,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrsmccormick.png?height=250,McCormick Family,20s-30s,Female,Carol McCormick,Red,McCormickFamily;Character;Entity;CloseFriend
Stuart_McCormick,Stuart McCormick,https://wiki.southpark.cc.com/wiki/Stuart_McCormick,http://southparkstudios.mtvnimages.com/shared/characters/adults/stuart-mccormick.png?height=250,McCormick Family,42,Male,Stuart McCormick,Brown,McCormickFamily;Character;Entity;Father;Family;BarBuddy;CloseFriend;Son;Husband;NotableMember;BusinessPartner;Member;FormerScout
Garland_Kennys_Dog,Garland (Kenny's Dog),https://wiki.southpark.cc.com/wiki/Garland_(Kenny%27s_Dog),http://southparkstudios.mtvnimages.com/shared/characters/non-human/non-human-boys-pets-garland-kennys-dog.png?height=250,McCormick Family,,Male,Garland,,McCormickFamily;Character;Entity
Kennys_Cat,Kenny's Cat,https://wiki.southpark.cc.com/wiki/Kenny%27s_Cat,http://southparkstudios.mtvnimages.com/shared/characters/non-human/pets-kennys-cat.png?height=250,McCormick Family,,Male,Kenny's Cat,,McCormickFamily;Character;Entity;Pet
Junkyard_Dog_Stick_of_Truth,Junkyard Dog (Stick of Truth),https://wiki.southpark.cc.com/wiki/Junkyard_Dog_(Stick_of_Truth),http://southparkstudios.mtvnimages.com/shared/characters/non-human/mccormick-family-junkyard-dog.png?height=250,McCormick Family,,,,,McCormickFamily;Character;Entity;Pet
Stotch_Family,Stotch Family,https://wiki.southpark.cc.com/wiki/Stotch_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/stotch-family.png?height=250,Stotch Family,,,,,StotchFamily;Character;Entity
Budd_Stotch,Budd Stotch,https://wiki.southpark.cc.com/wiki/Budd_Stotch,http://southparkstudios.mtvnimages.com/shared/characters/adults/budd-stotch.png?height=250,Stotch Family,40s,Male,Budd Stotch,Brown,StotchFamily;Character;Entity;Uncle;Aunt&Amp;Uncle;Family;Husband
Grandma_Stotch,Grandma Stotch,https://wiki.southpark.cc.com/wiki/Grandma_Stotch,http://southparkstudios.mtvnimages.com/shared/characters/adults/grandma-stotch.png?height=250,Stotch Family,70s,female,Grandma Stotch,White,StotchFamily;Character;Entity;Grandmother;Family
Linda_Stotch,Linda Stotch,https://wiki.southpark.cc.com/wiki/Linda_Stotch,http://southparkstudios.mtvnimages.com/shared/characters/adults/linda-stotch.png?height=250,Stotch Family,,Female,Linda Stotch,Blond,StotchFamily;Character;Entity;Mother;Parent;FellowCityCouncilMember;CloseFriend;Wife;Family
Stephen_Stotch,Stephen Stotch,https://wiki.southpark.cc.com/wiki/Stephen_Stotch,http://southparkstudios.mtvnimages.com/shared/characters/adults/stephen-stotch.png?height=250,Stotch Family,,Male,Stephen Stotch,Brown,StotchFamily;Character;Entity;Father;Parent;CloseFriend;Husband;Family;Rival;Coach;FormerEmployee;Member
Nellie_Stotch,Nellie Stotch,https://wiki.southpark.cc.com/wiki/Nellie_Stotch,http://southparkstudios.mtvnimages.com/shared/characters/adults/nellie-stotch.png?height=250,Stotch Family,Late 30s,Female,Nellie Stotch,Blonde,StotchFamily;Character;Entity;Aunt;Aunt&Amp;Uncle;Wife;Family
Hamsters,Hamsters,https://wiki.southpark.cc.com/wiki/Hamsters,http://southparkstudios.mtvnimages.com/shared/characters/non-human/hamsters.png?height=250,Stotch Family,,,Kenny McCormick,,StotchFamily;Character;Entity
Tucker_Family,Tucker Family,https://wiki.southpark.cc.com/wiki/Tucker_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-tucker-family.png?height=250,Tucker Family,,,Tucker Family,,TuckerFamily;Character;Entity
Laura_Tucker,Laura Tucker,https://wiki.southpark.cc.com/wiki/Laura_Tucker,http://southparkstudios.mtvnimages.com/shared/characters/adults/laura-tucker.png?height=250,Tucker Family,30s,Female,Laura Tucker,Blonde,TuckerFamily;Character;Entity;Mother;Family;CloseFriend;Member;Wife
Thomas_Tucker,Thomas Tucker,https://wiki.southpark.cc.com/wiki/Thomas_Tucker,http://southparkstudios.mtvnimages.com/shared/characters/adults/thomas-tucker.png?height=250,Tucker Family,42,Male,Thomas Tucker,Red,TuckerFamily;Character;Entity;Father;Family;Parent;BarBuddy;CloseFriend;Member;Husband
Tucker_Sister,Tucker Sister,https://wiki.southpark.cc.com/wiki/Tucker_Sister,http://southparkstudios.mtvnimages.com/shared/characters/kids/family-tucker-sister.png?height=250,Tucker Family,,,,,TuckerFamily;Character;Entity;Member
Grandma_Tucker,Grandma Tucker,https://wiki.southpark.cc.com/wiki/Grandma_Tucker,http://southparkstudios.mtvnimages.com/shared/characters/adults/family-grandma-tucker.png?height=250,Tucker Family,,,,,TuckerFamily;Character;Entity;Grandmother;Family;Member;Mother-In-Law;Mother
Donovan_Family,Donovan Family,https://wiki.southpark.cc.com/wiki/Donovan_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-donovan-family.png?height=250,Donovan Family,,,,,DonovanFamily;Character;Entity
Betsy_Donovan,Betsy Donovan,https://wiki.southpark.cc.com/wiki/Betsy_Donovan,http://southparkstudios.mtvnimages.com/shared/characters/adults/betsy-donovan.png?height=250,Donovan Family,,Female,Betsy Donovan,Dark Brown,DonovanFamily;Character;Entity;Mother;Family;Wife
Roger_Donovan,Roger Donovan,https://wiki.southpark.cc.com/wiki/Roger_Donovan,http://southparkstudios.mtvnimages.com/shared/characters/adults/roger-donovan.png?height=250,Donovan Family,,Male,Roger Donovan,Dark Brown,DonovanFamily;Character;Entity;Father;Family;BarBuddy;CloseFriend
Donovan_Relatives,Donovan Relatives,,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-donovan-extended-family.png?height=250,Donovan Family,,,,,DonovanFamily;Character;Entity;Family
Rex_Clydes_Dog,Rex (Clyde's Dog),https://wiki.southpark.cc.com/wiki/Rex_(Clyde%27s_Dog),http://southparkstudios.mtvnimages.com/shared/characters/non-human/rex-clydes-dog.png?height=250,Donovan Family,,,,,DonovanFamily;Character;Entity
Valmer_Family,Valmer Family,https://wiki.southpark.cc.com/wiki/Valmer_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-valmer-family.png?height=250,Valmer Family,,,,,ValmerFamily;Character;Entity
Ryan_Valmer,Ryan Valmer,https://wiki.southpark.cc.com/wiki/Ryan_Valmer,http://southparkstudios.mtvnimages.com/shared/characters/adults/ryan-valmer.png?height=250,Valmer Family,,Male,Ryan Valmer,Brown,ValmerFamily;Character;Entity;Father;BarBuddy;Husband;Family;CloseFriend;Member
Sarah_Valmer,Sarah Valmer,https://wiki.southpark.cc.com/wiki/Sarah_Valmer,http://southparkstudios.mtvnimages.com/shared/characters/adults/sarah-valmer.png?height=250,Valmer Family,,Female,Sarah Valmer,Brown,ValmerFamily;Character;Entity;Mother;CloseFriend;Wife;Family
The_Burch_Family,The Burch Family,https://wiki.southpark.cc.com/wiki/The_Burch_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-burch-family.png?height=250,Burch Family,,,,,BurchFamily;Character;Entity
Richard_and_Helen_Burch,Richard and Helen Burch,https://wiki.southpark.cc.com/wiki/Richard_and_Helen_Burch,http://southparkstudios.mtvnimages.com/shared/characters/adults/richard-and-helen-burch.png?height=250,Burch Family,,,,,BurchFamily;Character;Entity;Parent
Gobbles,Gobbles,https://wiki.southpark.cc.com/wiki/Gobbles,http://southparkstudios.mtvnimages.com/shared/characters/non-human/gobbles.png?height=250,Burch Family,,Male,Gobbles,,BurchFamily;Character;Entity;Pet
Black_Family,Black Family,https://wiki.southpark.cc.com/wiki/Black_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-black-family.png?height=250,Black Family,,,,,BlackFamily;Character;Entity
Steve_Black,Steve Black,https://wiki.southpark.cc.com/wiki/Steve_Black,http://southparkstudios.mtvnimages.com/shared/characters/adults/steve-black.png?height=250,Black Family,Unknown,Male,Steve Black,Brown,BlackFamily;Character;Entity;Father;Family;BarBuddy;CloseFriend;Husband;Member
Linda_Black,Linda Black,https://wiki.southpark.cc.com/wiki/Linda_Black,http://southparkstudios.mtvnimages.com/shared/characters/adults/linda-black.png?height=250,Black Family,,Female,Linda Black,Black,BlackFamily;Character;Entity;Mother;Family;CloseFriend;Wife
Testaburger_Family,Testaburger Family,https://wiki.southpark.cc.com/wiki/Testaburger_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-testaburger-family.png?height=250,Testaburger Family,,,,,TestaburgerFamily;Character;Entity
Mr_Testaburger,Mr. Testaburger,https://wiki.southpark.cc.com/wiki/Mr._Testaburger,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-testaburger.png?height=250,Testaburger Family,,Male,Mr. Testaburger,,TestaburgerFamily;Character;Entity;Parent;Member
Mrs_Testaburger,Mrs. Testaburger,https://wiki.southpark.cc.com/wiki/Mrs._Testaburger,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrs-testaburger.png?height=250,Testaburger Family,,Female,Mrs. Testaburger,,TestaburgerFamily;Character;Entity;Parent;FellowCityCouncilMember;CloseFriend;Cameo
Grandma_Testaburger,Grandma Testaburger,https://wiki.southpark.cc.com/wiki/Grandma_Testaburger,http://southparkstudios.mtvnimages.com/shared/characters/adults/families-grandma-testaburger.png?height=250,Testaburger Family,,,,,TestaburgerFamily;Character;Entity;Grandmother
Tweak_Family,Tweak Family,https://wiki.southpark.cc.com/wiki/Tweak_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-tweek-family.png?height=250,Tweak Family,,,,,TweakFamily;Character;Entity
Richard_Tweak,Richard Tweak,https://wiki.southpark.cc.com/wiki/Richard_Tweak,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-tweak.png?height=250,Tweak Family,30s,Male,Richard Tweak,Brown,TweakFamily;Character;Entity;Father;Family;BarBuddy;Husband;CloseFriend;Member
Mrs_Tweak,Mrs. Tweak,https://wiki.southpark.cc.com/wiki/Mrs._Tweak,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrs-tweak.png?height=250,Tweak Family,30s,Female,Mrs. Tweak,Brown,TweakFamily;Character;Entity;CloseFriend;DesignAndOutfit
Tweek_Parents_Amazon_Workers,Tweek Parents Amazon Workers,https://wiki.southpark.cc.com/wiki/Tweek_Parents_Amazon_Workers,http://southparkstudios.mtvnimages.com/shared/characters/alter-egos/alter-ego-tweeks-parents-amazon-workers.png?height=250,Tweak Family,,,,,TweakFamily;Character;Entity
The_Stevens_Family,The Stevens Family,https://wiki.southpark.cc.com/wiki/The_Stevens_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-stevens-family.png?height=250,Stevens Family,,,,,StevensFamily;Character;Entity
Mr_Stevens,Mr. Stevens,https://wiki.southpark.cc.com/wiki/Mr._Stevens,http://southparkstudios.mtvnimages.com/shared/characters/adults/mr-stevens.png?height=250,Stevens Family,,Male,Mr. Stevens,,StevensFamily;Character;Entity;CloseFriend
Mrs_Stevens,Mrs. Stevens,https://wiki.southpark.cc.com/wiki/Mrs._Stevens,http://southparkstudios.mtvnimages.com/shared/characters/adults/mrs-stevens.png?height=250,Stevens Family,,Female,Mrs. Stevens,,StevensFamily;Character;Entity
Thumper_Bebes_cat,Thumper (Bebe's cat),https://wiki.southpark.cc.com/wiki/Thumper_(Bebe%27s_cat),http://southparkstudios.mtvnimages.com/shared/characters/non-human/pets-thumper.png?height=250,Stevens Family,,,,,StevensFamily;Character;Entity
Barbrady_and_Barney,Barbrady and Barney,https://wiki.southpark.cc.com/wiki/Barbrady_and_Barney,http://southparkstudios.mtvnimages.com/shared/characters/adults/barbrady-family-barbrady-and-dog.png?height=250,Barbrady Family,,,,,BarbradyFamily;Character;Entity
Barney_Barbradys_Dog,Barney (Barbrady's Dog),https://wiki.southpark.cc.com/wiki/Barney_(Barbrady%27s_Dog),http://southparkstudios.mtvnimages.com/shared/characters/non-human/barbrady-family-barbradys-dog.png?height=250,Barbrady Family,,,,,BarbradyFamily;Character;Entity
Mrs_Barbrady,Mrs. Barbrady,https://wiki.southpark.cc.com/wiki/Mrs._Barbrady,http://southparkstudios.mtvnimages.com/shared/characters/groups/barbrady_family_mrs_barbrady.png?height=250,Barbrady Family,,,,,BarbradyFamily;Character;Entity
Biggle_Family,Biggle Family,https://wiki.southpark.cc.com/wiki/Biggle_Family,http://southparkstudios.mtvnimages.com/shared/characters/groups/family-biggles-family.png?height=250,Biggle Family,,,,,BiggleFamily;Character;Entity;Family
